product_id,name,category_id,price
1665,Рюкзак 1665,15,633.25
1666,Роман 1666,16,85.61
1667,Учебник 1667,17,3290.0
1668,Монография 1668,18,3454.45
1669,Подписка 1669,19,1613.71
1670,Альбом 1670,20,1843.24
1671,Диван 1671,21,816.15
1672,Люстра 1672,22,3275.3
1673,Плед 1673,23,1305.48
1674,Ваза 1674,24,4282.14
1675,Сервиз 1675,25,2146.63
1676,Гантели 1676,26,1859.94
1677,Коврик 1677,27,1414.02
1678,Велосипед 1678,28,3419.0
1679,Палатка 1679,29,3787.11
1680,Удочка 1680,30,2095.48
1681,Крем 1681,31,3929.75
1682,Витамины 1682,32,2438.22
1683,Духи 1683,33,1882.55
1684,Помада 1684,34,2796.81
1685,Сыворотка 1685,35,1306.2
1686,Кофе 1686,36,1567.93
1687,Сок 1687,37,1754.56
1688,Шоколад 1688,38,3542.2
1689,Перец 1689,39,3692.12
1690,Тушёнка 1690,40,4282.24
1691,Фильтр 1691,41,3313.45
1692,Шампунь 1692,42,3751.68
1693,Видеорегистратор 1693,43,2260.64
1694,Зимняя шина 1694,44,3511.59
1695,Батарея 1695,45,850.89
1696,LEGO 1696,46,1111.57
1697,Монополия 1697,47,2032.78
1698,Кубик Рубика 1698,48,1725.27
1699,Техник 1699,49,2775.35
1700,Barbie 1700,50,3500.43
1701,iPhone 1701,1,3548.61
1702,Galaxy 1702,2,845.65
1703,ThinkPad 1703,3,4824.62
1704,iPad 1704,4,76.19
1705,Bravia 1705,5,500.89
1706,Sony 1706,6,769.38
1707,Cherry 1707,7,4633.02
1708,Logitech 1708,8,2205.12
1709,Dell 1709,9,367.2
1710,HP 1710,10,1147.76
1711,Куртка 1711,11,446.2
1712,Платье 1712,12,236.89
1713,Кроссовки 1713,13,1952.41
1714,Часы 1714,14,4923.02
1715,Рюкзак 1715,15,3089.13
1716,Роман 1716,16,2628.98
1717,Учебник 1717,17,3572.45
1718,Монография 1718,18,3007.49
1719,Подписка 1719,19,4731.29
1720,Альбом 1720,20,4110.13
1721,Диван 1721,21,3219.44
1722,Люстра 1722,22,2222.91
1723,Плед 1723,23,1048.45
1724,Ваза 1724,24,3301.58
1725,Сервиз 1725,25,4029.35
1726,Гантели 1726,26,1465.73
1727,Коврик 1727,27,216.37
1728,Велосипед 1728,28,3017.6
1729,Палатка 1729,29,2603.28
1730,Удочка 1730,30,1196.77
1731,Крем 1731,31,888.94
1732,Витамины 1732,32,228.5
1733,Духи 1733,33,1234.32
1734,Помада 1734,34,51.42
1735,Сыворотка 1735,35,829.35
1736,Кофе 1736,36,4984.24
1737,Сок 1737,37,3909.38
1738,Шоколад 1738,38,1797.98
1739,Перец 1739,39,2005.96
1740,Тушёнка 1740,40,2951.1
1741,Фильтр 1741,41,2612.83
1742,Шампунь 1742,42,3697.78
1743,Видеорегистратор 1743,43,389.66
1744,Зимняя шина 1744,44,496.32
1745,Батарея 1745,45,1458.24
1746,LEGO 1746,46,4157.34
1747,Монополия 1747,47,4579.29
1748,Кубик Рубика 1748,48,1773.07
1749,Техник 1749,49,4818.27
1750,Barbie 1750,50,1418.71
1751,iPhone 1751,1,3051.5
1752,Galaxy 1752,2,1012.9
1753,ThinkPad 1753,3,4652.08
1754,iPad 1754,4,2895.79
1755,Bravia 1755,5,1342.48
1756,Sony 1756,6,2065.32
1757,Cherry 1757,7,577.0
1758,Logitech 1758,8,408.31
1759,Dell 1759,9,1506.55
1760,HP 1760,10,4737.73
1761,Куртка 1761,11,4024.56
1762,Платье 1762,12,4785.71
1763,Кроссовки 1763,13,4386.76
1764,Часы 1764,14,4075.08
1765,Рюкзак 1765,15,2895.72
1766,Роман 1766,16,3486.25
1767,Учебник 1767,17,4831.97
1768,Монография 1768,18,2837.68
1769,Подписка 1769,19,3861.34
1770,Альбом 1770,20,3799.49
1771,Диван 1771,21,4808.13
1772,Люстра 1772,22,2321.3
1773,Плед 1773,23,2330.57
1774,Ваза 1774,24,2954.79
1775,Сервиз 1775,25,185.39
1776,Гантели 1776,26,625.53
1777,Коврик 1777,27,384.39
1778,Велосипед 1778,28,3186.63
1779,Палатка 1779,29,4971.28
1780,Удочка 1780,30,3400.72
1781,Крем 1781,31,1188.15
1782,Витамины 1782,32,1612.87
1783,Духи 1783,33,4779.46
1784,Помада 1784,34,2606.7
1785,Сыворотка 1785,35,98.13
1786,Кофе 1786,36,4169.28
1787,Сок 1787,37,1278.88
1788,Шоколад 1788,38,510.4
1789,Перец 1789,39,3384.8
1790,Тушёнка 1790,40,4114.32
1791,Фильтр 1791,41,426.34
1792,Шампунь 1792,42,4660.41
1793,Видеорегистратор 1793,43,2408.95
1794,Зимняя шина 1794,44,1800.01
1795,Батарея 1795,45,4476.87
1796,LEGO 1796,46,1381.93
1797,Монополия 1797,47,4738.23
1798,Кубик Рубика 1798,48,3431.38
1799,Техник 1799,49,4554.14
1800,Barbie 1800,50,2520.05
1801,iPhone 1801,1,1038.35
1802,Galaxy 1802,2,3690.37
1803,ThinkPad 1803,3,4370.08
1804,iPad 1804,4,1073.55
1805,Bravia 1805,5,1053.69
1806,Sony 1806,6,1285.99
1807,Cherry 1807,7,3112.05
1808,Logitech 1808,8,822.18
1809,Dell 1809,9,578.11
1810,HP 1810,10,4604.93
1811,Куртка 1811,11,3395.27
1812,Платье 1812,12,3333.95
1813,Кроссовки 1813,13,3088.44
1814,Часы 1814,14,3833.01
1815,Рюкзак 1815,15,2730.3
1816,Роман 1816,16,259.2
1817,Учебник 1817,17,2437.35
1818,Монография 1818,18,3122.3
1819,Подписка 1819,19,2487.08
1820,Альбом 1820,20,4927.54
1821,Диван 1821,21,4490.15
1822,Люстра 1822,22,4350.41
1823,Плед 1823,23,2479.49
1824,Ваза 1824,24,4922.75
1825,Сервиз 1825,25,4584.23
1826,Гантели 1826,26,1437.32
1827,Коврик 1827,27,1149.36
1828,Велосипед 1828,28,2904.49
1829,Палатка 1829,29,318.03
1830,Удочка 1830,30,4006.39
1831,Крем 1831,31,2417.68
1832,Витамины 1832,32,2726.8
1833,Духи 1833,33,2537.25
1834,Помада 1834,34,1998.9
1835,Сыворотка 1835,35,3447.38
1836,Кофе 1836,36,915.26
1837,Сок 1837,37,4883.71
1838,Шоколад 1838,38,3506.31
1839,Перец 1839,39,2327.35
1840,Тушёнка 1840,40,3461.59
1841,Фильтр 1841,41,108.51
1842,Шампунь 1842,42,1093.22
1843,Видеорегистратор 1843,43,2925.99
1844,Зимняя шина 1844,44,1660.91
1845,Батарея 1845,45,3083.25
1846,LEGO 1846,46,1335.52
1847,Монополия 1847,47,2765.39
1848,Кубик Рубика 1848,48,1223.84
1849,Техник 1849,49,2383.16
1850,Barbie 1850,50,3084.77
1851,iPhone 1851,1,1861.32
1852,Galaxy 1852,2,2518.91
1853,ThinkPad 1853,3,1092.14
1854,iPad 1854,4,3518.53
1855,Bravia 1855,5,1892.93
1856,Sony 1856,6,4278.91
1857,Cherry 1857,7,1434.17
1858,Logitech 1858,8,940.45
1859,Dell 1859,9,699.14
1860,HP 1860,10,2900.67
1861,Куртка 1861,11,1181.41
1862,Платье 1862,12,544.36
1863,Кроссовки 1863,13,1386.25
1864,Часы 1864,14,1217.24
1865,Рюкзак 1865,15,2189.48
1866,Роман 1866,16,1935.37
1867,Учебник 1867,17,771.93
1868,Монография 1868,18,4797.78
1869,Подписка 1869,19,790.26
1870,Альбом 1870,20,4038.06
1871,Диван 1871,21,924.21
1872,Люстра 1872,22,2523.01
1873,Плед 1873,23,4978.03
1874,Ваза 1874,24,4254.48
1875,Сервиз 1875,25,2609.18
1876,Гантели 1876,26,3616.77
1877,Коврик 1877,27,3937.4
1878,Велосипед 1878,28,1535.17
1879,Палатка 1879,29,2832.59
1880,Удочка 1880,30,2860.78
1881,Крем 1881,31,2022.09
1882,Витамины 1882,32,3468.19
1883,Духи 1883,33,347.18
1884,Помада 1884,34,4078.4
1885,Сыворотка 1885,35,2408.87
1886,Кофе 1886,36,3167.82
1887,Сок 1887,37,2276.78
1888,Шоколад 1888,38,1706.55
1889,Перец 1889,39,1836.76
1890,Тушёнка 1890,40,2823.73
1891,Фильтр 1891,41,4662.63
1892,Шампунь 1892,42,1325.69
1893,Видеорегистратор 1893,43,148.18
1894,Зимняя шина 1894,44,650.13
1895,Батарея 1895,45,4343.47
1896,LEGO 1896,46,4817.43
1897,Монополия 1897,47,1034.84
1898,Кубик Рубика 1898,48,2900.68
1899,Техник 1899,49,3263.2
1900,Barbie 1900,50,913.97
1901,iPhone 1901,1,3912.53
1902,Galaxy 1902,2,1807.79
1903,ThinkPad 1903,3,3382.3
1904,iPad 1904,4,2463.09
1905,Bravia 1905,5,3695.8
1906,Sony 1906,6,4453.68
1907,Cherry 1907,7,1936.3
1908,Logitech 1908,8,1468.29
1909,Dell 1909,9,3176.98
1910,HP 1910,10,767.0
1911,Куртка 1911,11,879.5
1912,Платье 1912,12,4048.2
1913,Кроссовки 1913,13,1720.07
1914,Часы 1914,14,3174.8
1915,Рюкзак 1915,15,2879.61
1916,Роман 1916,16,4252.06
1917,Учебник 1917,17,403.15
1918,Монография 1918,18,851.9
1919,Подписка 1919,19,1179.68
1920,Альбом 1920,20,1618.55
1921,Диван 1921,21,1492.21
1922,Люстра 1922,22,1373.99
1923,Плед 1923,23,3240.99
1924,Ваза 1924,24,1392.68
1925,Сервиз 1925,25,2252.25
1926,Гантели 1926,26,4320.89
1927,Коврик 1927,27,1847.67
1928,Велосипед 1928,28,2955.25
1929,Палатка 1929,29,4829.35
1930,Удочка 1930,30,2099.25
1931,Крем 1931,31,960.24
1932,Витамины 1932,32,164.35
1933,Духи 1933,33,3652.47
1934,Помада 1934,34,3327.01
1935,Сыворотка 1935,35,4705.16
1936,Кофе 1936,36,3518.45
1937,Сок 1937,37,446.32
1938,Шоколад 1938,38,876.21
1939,Перец 1939,39,559.9
1940,Тушёнка 1940,40,365.77
1941,Фильтр 1941,41,4399.52
1942,Шампунь 1942,42,2764.75
1943,Видеорегистратор 1943,43,180.51
1944,Зимняя шина 1944,44,2015.21
1945,Батарея 1945,45,3836.73
1946,LEGO 1946,46,462.09
1947,Монополия 1947,47,1349.14
1948,Кубик Рубика 1948,48,818.61
1949,Техник 1949,49,3291.42
1950,Barbie 1950,50,4433.08
1951,iPhone 1951,1,1581.38
1952,Galaxy 1952,2,1274.61
1953,ThinkPad 1953,3,1456.67
1954,iPad 1954,4,3151.08
1955,Bravia 1955,5,699.82
1956,Sony 1956,6,4200.66
1957,Cherry 1957,7,191.43
1958,Logitech 1958,8,3334.57
1959,Dell 1959,9,4308.83
1960,HP 1960,10,1659.75
1961,Куртка 1961,11,2406.97
1962,Платье 1962,12,4876.16
1963,Кроссовки 1963,13,2725.89
1964,Часы 1964,14,1398.45
1965,Рюкзак 1965,15,2251.98
1966,Роман 1966,16,4849.23
1967,Учебник 1967,17,3503.23
1968,Монография 1968,18,926.33
1969,Подписка 1969,19,3008.04
1970,Альбом 1970,20,3173.69
1971,Диван 1971,21,3197.46
1972,Люстра 1972,22,2841.72
1973,Плед 1973,23,2641.13
1974,Ваза 1974,24,3215.66
1975,Сервиз 1975,25,1582.82
1976,Гантели 1976,26,1768.48
1977,Коврик 1977,27,2721.36
1978,Велосипед 1978,28,4033.3
1979,Палатка 1979,29,2237.21
1980,Удочка 1980,30,1860.63
1981,Крем 1981,31,1336.04
1982,Витамины 1982,32,1552.69
1983,Духи 1983,33,50.46
1984,Помада 1984,34,4086.13
1985,Сыворотка 1985,35,4247.34
1986,Кофе 1986,36,1752.23
1987,Сок 1987,37,2372.53
1988,Шоколад 1988,38,91.17
1989,Перец 1989,39,4614.34
1990,Тушёнка 1990,40,4737.44
1991,Фильтр 1991,41,2411.48
1992,Шампунь 1992,42,95.21
1993,Видеорегистратор 1993,43,2180.65
1994,Зимняя шина 1994,44,1499.97
1995,Батарея 1995,45,1194.52
1996,LEGO 1996,46,85.73
1997,Монополия 1997,47,1899.54
1998,Кубик Рубика 1998,48,2088.09
1999,Техник 1999,49,2824.74
2000,Barbie 2000,50,2004.02
