order_id,user_id,created_at,status
5254,531,2026-01-29 09:27:00,processing
5255,245,2024-01-10 17:29:00,delivered
5256,964,2024-01-16 17:58:00,delivered
5257,484,2024-09-13 23:53:00,pending
5258,468,2025-04-03 17:55:00,delivered
5259,171,2026-09-17 15:30:00,delivered
5260,765,2024-08-25 03:56:00,delivered
5261,300,2024-10-14 10:08:00,delivered
5262,493,2026-10-29 12:12:00,pending
5263,618,2024-05-05 00:28:00,cancelled
5264,150,2024-05-29 01:52:00,processing
5265,879,2025-07-24 04:12:00,shipped
5266,298,2026-09-28 06:56:00,delivered
5267,54,2025-12-15 23:42:00,delivered
5268,842,2026-07-04 15:06:00,delivered
5269,855,2026-05-24 03:43:00,delivered
5270,647,2026-08-30 03:24:00,shipped
5271,625,2026-06-08 11:49:00,shipped
5272,789,2026-07-21 13:18:00,pending
5273,625,2026-02-12 16:54:00,processing
5274,295,2025-06-28 00:01:00,delivered
5275,376,2024-11-07 05:59:00,delivered
5276,289,2024-10-10 21:24:00,delivered
5277,374,2025-02-05 14:39:00,processing
5278,712,2025-01-08 04:53:00,pending
5279,78,2025-06-13 07:39:00,delivered
5280,470,2024-02-13 11:44:00,shipped
5281,688,2025-05-13 13:03:00,delivered
5282,343,2026-10-06 20:37:00,processing
5283,930,2025-11-04 01:47:00,delivered
5284,45,2024-05-21 12:45:00,delivered
5285,156,2026-05-08 00:01:00,delivered
5286,138,2026-04-01 11:35:00,delivered
5287,214,2025-06-19 14:58:00,shipped
5288,467,2025-02-20 07:20:00,shipped
5289,513,2025-02-27 11:31:00,delivered
5290,615,2025-01-17 03:18:00,delivered
5291,484,2024-07-05 08:24:00,processing
5292,918,2026-10-31 13:40:00,shipped
5293,291,2025-05-06 04:01:00,delivered
5294,94,2026-10-10 22:08:00,delivered
5295,418,2026-05-16 11:09:00,delivered
5296,146,2025-09-27 12:34:00,shipped
5297,879,2024-12-06 23:31:00,delivered
5298,298,2024-01-06 01:51:00,pending
5299,902,2024-10-16 00:34:00,shipped
5300,51,2024-06-25 09:42:00,delivered
5301,809,2024-02-05 10:05:00,delivered
5302,573,2025-11-23 08:13:00,delivered
5303,508,2024-08-22 12:41:00,processing
5304,59,2025-02-09 07:20:00,delivered
5305,866,2025-03-20 12:38:00,delivered
5306,853,2025-02-15 00:05:00,cancelled
5307,59,2024-03-18 18:03:00,delivered
5308,610,2025-04-25 02:35:00,shipped
5309,117,2024-01-08 09:54:00,delivered
5310,991,2024-04-01 05:33:00,delivered
5311,972,2025-04-17 10:44:00,cancelled
5312,67,2025-11-17 17:56:00,cancelled
5313,775,2025-01-03 19:43:00,pending
5314,758,2025-04-16 01:59:00,shipped
5315,226,2026-06-27 13:27:00,pending
5316,789,2026-05-05 12:10:00,delivered
5317,659,2024-02-20 16:50:00,delivered
5318,144,2024-10-07 21:40:00,shipped
5319,69,2025-12-15 18:19:00,delivered
5320,916,2025-06-09 14:54:00,pending
5321,356,2025-03-27 02:53:00,delivered
5322,91,2024-03-15 11:43:00,delivered
5323,218,2025-05-15 00:55:00,delivered
5324,510,2025-02-19 19:28:00,delivered
5325,298,2024-10-12 03:35:00,delivered
5326,128,2025-09-23 04:42:00,shipped
5327,239,2026-08-29 13:46:00,delivered
5328,664,2024-02-28 23:06:00,shipped
5329,498,2026-05-24 15:44:00,delivered
5330,522,2026-10-11 15:25:00,delivered
5331,129,2026-12-23 17:51:00,cancelled
5332,419,2025-04-28 13:34:00,delivered
5333,681,2026-01-02 00:05:00,delivered
5334,407,2024-11-26 14:59:00,shipped
5335,607,2024-11-21 05:27:00,shipped
5336,455,2026-11-20 22:32:00,pending
5337,717,2025-02-02 14:41:00,shipped
5338,973,2026-03-20 10:10:00,processing
5339,939,2024-01-02 14:18:00,delivered
5340,248,2025-10-13 18:34:00,processing
5341,332,2025-11-30 19:30:00,delivered
5342,156,2026-06-07 10:38:00,delivered
5343,390,2025-08-29 00:35:00,delivered
5344,935,2026-01-26 23:34:00,pending
5345,31,2024-05-28 22:59:00,shipped
5346,792,2026-06-21 03:57:00,cancelled
5347,397,2025-11-06 15:35:00,delivered
5348,586,2024-05-23 04:37:00,cancelled
5349,884,2025-12-22 12:22:00,delivered
5350,548,2026-12-27 14:05:00,delivered
5351,862,2025-09-23 16:27:00,pending
5352,894,2026-01-09 01:00:00,delivered
5353,189,2025-06-20 08:38:00,delivered
5354,186,2026-12-06 14:35:00,delivered
5355,504,2025-12-16 20:29:00,cancelled
5356,642,2025-04-22 20:01:00,delivered
5357,604,2025-02-05 00:07:00,processing
5358,899,2024-11-03 10:40:00,pending
5359,660,2026-11-04 12:53:00,delivered
5360,506,2025-07-17 05:36:00,delivered
5361,24,2026-04-02 21:41:00,delivered
5362,153,2025-01-06 05:14:00,delivered
5363,418,2025-03-07 03:40:00,delivered
5364,394,2024-12-10 01:00:00,delivered
5365,511,2025-02-04 00:08:00,delivered
5366,805,2024-12-19 12:41:00,delivered
5367,143,2025-06-15 22:51:00,delivered
5368,373,2025-05-04 15:50:00,delivered
5369,296,2024-02-20 22:51:00,shipped
5370,906,2024-07-07 20:48:00,shipped
5371,401,2026-01-22 13:43:00,delivered
5372,508,2025-06-07 01:46:00,shipped
5373,925,2026-10-06 06:23:00,delivered
5374,260,2026-02-02 07:16:00,shipped
5375,68,2025-07-28 12:41:00,shipped
5376,563,2026-05-07 11:59:00,delivered
5377,204,2025-07-02 16:12:00,delivered
5378,576,2025-04-13 21:59:00,shipped
5379,561,2026-05-28 20:10:00,delivered
5380,853,2026-10-09 06:27:00,cancelled
5381,850,2025-09-05 16:20:00,processing
5382,31,2026-08-01 15:23:00,delivered
5383,5,2026-11-06 19:18:00,processing
5384,792,2026-04-16 19:35:00,processing
5385,850,2025-05-30 09:15:00,delivered
5386,747,2026-05-31 19:44:00,shipped
5387,549,2024-03-05 11:01:00,delivered
5388,810,2025-09-17 10:51:00,pending
5389,739,2024-03-06 19:11:00,delivered
5390,411,2026-08-07 05:46:00,delivered
5391,53,2026-07-26 06:17:00,processing
5392,777,2025-02-05 18:02:00,delivered
5393,458,2025-04-10 23:31:00,cancelled
5394,865,2025-10-06 08:40:00,delivered
5395,354,2024-01-10 07:35:00,cancelled
5396,65,2026-05-13 04:21:00,delivered
5397,360,2024-08-13 11:02:00,delivered
5398,706,2024-01-10 09:21:00,pending
5399,190,2024-07-11 09:13:00,shipped
5400,906,2024-05-12 04:58:00,delivered
5401,272,2025-04-21 07:48:00,delivered
5402,880,2025-11-08 06:05:00,delivered
5403,743,2024-07-24 03:09:00,processing
5404,362,2024-02-29 08:55:00,processing
5405,367,2025-01-13 14:52:00,shipped
5406,565,2026-06-08 21:24:00,cancelled
5407,826,2025-12-05 03:44:00,pending
5408,373,2026-10-12 07:33:00,processing
5409,733,2025-12-17 11:18:00,shipped
5410,83,2025-06-15 20:48:00,shipped
5411,42,2024-06-14 18:14:00,shipped
5412,81,2026-09-03 21:57:00,cancelled
5413,353,2026-01-02 10:48:00,delivered
5414,706,2026-07-18 22:02:00,cancelled
5415,428,2024-10-04 15:11:00,delivered
5416,111,2026-05-01 14:12:00,processing
5417,257,2026-02-28 03:53:00,processing
5418,89,2025-10-12 15:23:00,cancelled
5419,737,2024-12-07 13:16:00,delivered
5420,178,2026-05-18 00:32:00,shipped
5421,122,2026-11-12 20:28:00,shipped
5422,15,2024-05-01 13:36:00,processing
5423,618,2026-06-02 07:01:00,delivered
5424,241,2025-11-19 02:27:00,delivered
5425,964,2024-05-01 09:21:00,pending
5426,338,2024-10-19 04:58:00,delivered
5427,741,2026-05-07 14:14:00,delivered
5428,103,2024-12-20 06:17:00,delivered
5429,848,2026-12-23 17:33:00,cancelled
5430,316,2026-10-25 11:54:00,cancelled
5431,674,2025-08-20 20:09:00,pending
5432,379,2025-05-11 12:19:00,shipped
5433,880,2024-10-23 17:11:00,delivered
5434,244,2024-08-07 07:16:00,processing
5435,371,2026-01-29 14:24:00,delivered
5436,621,2024-05-10 03:45:00,shipped
5437,605,2024-02-19 23:18:00,delivered
5438,199,2024-06-23 16:54:00,delivered
5439,663,2025-09-04 07:27:00,delivered
5440,382,2025-04-05 02:56:00,pending
5441,669,2024-11-17 21:37:00,delivered
5442,122,2024-08-07 10:01:00,shipped
5443,700,2024-08-22 21:59:00,delivered
5444,130,2026-03-09 10:51:00,pending
5445,463,2025-03-13 05:32:00,processing
5446,438,2024-10-16 21:39:00,pending
5447,55,2026-10-28 15:14:00,delivered
5448,160,2024-11-16 03:37:00,delivered
5449,407,2024-06-03 10:28:00,processing
5450,472,2026-06-10 15:07:00,delivered
5451,368,2024-10-07 18:32:00,delivered
5452,500,2024-01-03 14:41:00,shipped
5453,871,2024-06-14 11:55:00,processing
5454,261,2025-07-15 10:03:00,pending
5455,182,2024-01-13 04:49:00,delivered
5456,761,2026-12-02 07:35:00,delivered
5457,628,2024-03-11 06:47:00,cancelled
5458,654,2025-12-10 01:10:00,delivered
5459,516,2026-03-29 14:48:00,shipped
5460,244,2024-04-07 08:00:00,delivered
5461,737,2025-02-25 08:26:00,delivered
5462,471,2025-12-13 09:40:00,pending
5463,729,2024-10-26 07:50:00,shipped
5464,518,2024-07-16 01:04:00,delivered
5465,851,2024-09-27 14:11:00,pending
5466,893,2025-10-04 03:15:00,processing
5467,385,2024-05-03 03:34:00,shipped
5468,153,2024-01-06 03:15:00,delivered
5469,561,2024-12-12 11:50:00,processing
5470,33,2025-02-07 21:46:00,pending
5471,771,2026-03-03 16:07:00,delivered
5472,653,2026-04-21 07:26:00,delivered
5473,244,2024-06-25 20:44:00,delivered
5474,252,2026-02-18 19:00:00,delivered
5475,523,2025-09-19 20:31:00,shipped
5476,189,2024-04-04 01:01:00,shipped
5477,83,2025-06-10 22:45:00,pending
5478,52,2026-08-28 00:29:00,processing
5479,248,2025-07-04 17:23:00,delivered
5480,29,2026-12-27 19:20:00,processing
5481,222,2026-07-28 00:33:00,shipped
5482,784,2024-08-13 18:48:00,pending
5483,272,2025-09-14 11:16:00,cancelled
5484,431,2026-08-25 04:39:00,shipped
5485,347,2026-03-08 03:38:00,processing
5486,439,2026-10-17 02:15:00,shipped
5487,752,2024-08-26 22:48:00,delivered
5488,513,2026-04-30 04:54:00,shipped
5489,599,2025-12-26 12:06:00,processing
5490,412,2026-02-20 14:34:00,processing
5491,26,2026-02-01 11:31:00,processing
5492,101,2025-02-04 17:54:00,delivered
5493,490,2025-08-09 01:10:00,delivered
5494,223,2025-08-14 21:24:00,cancelled
5495,310,2025-08-31 12:56:00,shipped
5496,507,2026-05-18 06:46:00,processing
5497,304,2024-08-14 02:51:00,delivered
5498,798,2024-07-17 21:19:00,processing
5499,688,2024-07-28 11:11:00,shipped
5500,233,2024-08-18 19:25:00,cancelled
5501,755,2026-05-13 06:56:00,cancelled
5502,269,2026-09-08 00:53:00,shipped
5503,321,2026-02-11 17:36:00,shipped
5504,523,2026-09-16 00:13:00,shipped
5505,573,2025-04-18 00:01:00,shipped
5506,226,2026-09-23 21:38:00,cancelled
5507,234,2026-04-02 23:14:00,delivered
5508,81,2025-12-06 18:11:00,delivered
5509,149,2024-08-20 21:41:00,processing
5510,958,2024-04-28 12:21:00,delivered
5511,287,2024-05-11 01:58:00,shipped
5512,387,2024-10-24 18:06:00,pending
5513,463,2024-12-14 04:32:00,processing
5514,492,2024-09-11 16:12:00,pending
5515,550,2024-08-21 14:44:00,delivered
5516,969,2026-03-31 20:03:00,delivered
5517,492,2025-11-16 21:28:00,delivered
5518,747,2026-12-02 20:16:00,delivered
5519,489,2025-08-06 18:39:00,shipped
5520,615,2024-04-26 10:10:00,cancelled
5521,139,2024-08-06 15:07:00,processing
5522,560,2026-04-18 10:26:00,shipped
5523,756,2024-07-13 17:39:00,delivered
5524,105,2024-01-20 13:04:00,delivered
5525,648,2025-10-03 13:55:00,processing
5526,418,2025-02-13 03:10:00,delivered
5527,979,2026-01-20 11:28:00,delivered
5528,763,2026-04-28 03:26:00,delivered
5529,624,2026-04-20 06:31:00,cancelled
5530,520,2024-05-25 02:36:00,delivered
5531,217,2026-12-12 22:45:00,delivered
5532,595,2024-04-19 12:33:00,cancelled
5533,171,2024-04-06 03:48:00,processing
5534,844,2024-01-27 15:04:00,shipped
5535,506,2025-12-13 06:50:00,delivered
5536,176,2024-08-23 12:14:00,delivered
5537,708,2025-02-02 13:58:00,processing
5538,858,2025-05-10 02:30:00,delivered
5539,540,2025-11-05 08:37:00,pending
5540,869,2024-04-02 09:44:00,delivered
5541,58,2025-05-11 15:43:00,processing
5542,366,2025-08-28 11:33:00,delivered
5543,516,2025-04-05 10:44:00,shipped
5544,991,2025-04-25 21:38:00,cancelled
5545,562,2024-09-10 04:30:00,delivered
5546,751,2025-03-22 19:40:00,processing
5547,933,2025-10-21 10:06:00,shipped
5548,279,2024-05-22 19:44:00,delivered
5549,331,2024-05-16 20:47:00,delivered
5550,925,2025-06-04 15:55:00,shipped
5551,184,2024-08-05 22:11:00,delivered
5552,416,2024-03-17 03:44:00,delivered
5553,239,2025-06-18 11:16:00,pending
5554,213,2025-05-30 10:14:00,pending
5555,399,2025-03-21 01:38:00,processing
5556,917,2026-08-21 19:25:00,delivered
5557,755,2025-11-22 19:02:00,delivered
5558,439,2025-09-18 11:56:00,delivered
5559,552,2026-08-09 04:40:00,shipped
5560,747,2024-03-06 17:47:00,delivered
5561,888,2024-12-26 22:06:00,delivered
5562,652,2025-01-20 10:41:00,cancelled
5563,948,2024-07-09 13:25:00,delivered
5564,69,2025-02-26 06:39:00,delivered
5565,957,2026-05-28 14:01:00,delivered
5566,140,2024-09-04 15:42:00,processing
5567,301,2024-01-23 22:58:00,processing
5568,136,2024-12-17 20:10:00,delivered
5569,968,2025-07-07 03:44:00,delivered
5570,901,2025-04-15 01:26:00,delivered
5571,252,2025-01-13 23:15:00,shipped
5572,316,2024-01-30 03:57:00,delivered
5573,665,2025-09-26 09:17:00,processing
5574,780,2025-07-08 04:42:00,cancelled
5575,32,2024-11-18 22:17:00,processing
5576,857,2026-01-23 00:44:00,delivered
5577,450,2026-04-22 11:44:00,delivered
5578,94,2024-08-29 21:47:00,delivered
5579,674,2024-05-13 10:26:00,cancelled
5580,9,2025-08-06 03:19:00,delivered
5581,198,2024-05-13 06:29:00,pending
5582,319,2024-10-01 09:53:00,shipped
5583,96,2024-04-24 16:58:00,delivered
5584,395,2024-06-04 21:57:00,delivered
5585,73,2024-02-25 20:12:00,shipped
5586,328,2025-07-01 05:47:00,delivered
5587,180,2024-03-13 20:11:00,processing
5588,392,2026-02-20 13:37:00,delivered
5589,434,2024-12-20 05:36:00,shipped
5590,238,2026-02-24 02:36:00,shipped
5591,855,2024-05-13 20:52:00,delivered
5592,773,2025-01-27 19:43:00,pending
5593,637,2025-04-17 09:08:00,shipped
5594,647,2024-10-31 09:00:00,shipped
5595,690,2024-12-29 16:47:00,processing
5596,420,2025-01-26 06:51:00,shipped
5597,530,2025-04-16 07:16:00,processing
5598,380,2024-07-28 23:33:00,shipped
5599,925,2025-06-05 23:02:00,delivered
5600,795,2026-01-11 09:11:00,shipped
5601,745,2024-12-27 12:39:00,cancelled
5602,568,2025-11-06 10:01:00,shipped
5603,210,2025-11-27 00:36:00,delivered
5604,168,2026-12-07 19:23:00,delivered
5605,901,2026-09-09 20:55:00,pending
5606,583,2026-05-24 19:55:00,cancelled
5607,291,2025-10-31 06:20:00,delivered
5608,860,2026-08-21 12:21:00,pending
5609,469,2024-09-12 17:33:00,processing
5610,39,2025-11-27 08:08:00,delivered
5611,973,2026-07-21 06:59:00,shipped
5612,292,2026-04-03 21:24:00,delivered
5613,445,2026-05-30 14:37:00,delivered
5614,594,2025-06-12 14:01:00,shipped
5615,110,2026-07-26 22:54:00,delivered
5616,23,2026-06-06 18:03:00,pending
5617,268,2026-06-20 02:05:00,pending
5618,777,2025-03-16 16:16:00,delivered
5619,974,2026-07-06 03:21:00,shipped
5620,850,2026-01-04 13:27:00,delivered
5621,1,2025-11-24 02:34:00,delivered
5622,433,2024-02-10 21:06:00,shipped
5623,679,2025-08-22 08:36:00,delivered
5624,700,2025-01-05 06:18:00,delivered
5625,993,2026-01-23 19:56:00,delivered
5626,446,2026-11-25 10:01:00,delivered
5627,949,2025-07-23 10:48:00,cancelled
5628,662,2025-11-17 13:26:00,delivered
5629,591,2025-04-14 15:21:00,shipped
5630,139,2025-06-25 05:50:00,delivered
5631,74,2026-08-23 22:34:00,delivered
5632,922,2025-11-09 14:07:00,shipped
5633,35,2024-09-23 10:03:00,cancelled
5634,699,2025-05-07 17:20:00,delivered
5635,503,2026-05-26 23:11:00,delivered
5636,896,2025-09-08 16:50:00,pending
5637,422,2025-05-25 16:41:00,shipped
5638,251,2026-04-13 17:55:00,pending
5639,395,2025-02-05 10:32:00,shipped
5640,20,2024-06-22 00:49:00,pending
5641,783,2024-10-16 14:35:00,delivered
5642,616,2025-11-13 02:51:00,delivered
5643,214,2024-01-04 09:41:00,cancelled
5644,881,2026-01-25 04:58:00,delivered
5645,726,2026-09-29 14:22:00,delivered
5646,778,2026-08-30 01:57:00,processing
5647,336,2026-04-29 04:03:00,cancelled
5648,766,2026-05-15 06:16:00,shipped
5649,289,2025-03-08 20:38:00,shipped
5650,521,2026-02-12 23:47:00,delivered
5651,239,2024-08-02 17:04:00,delivered
5652,155,2025-02-05 07:23:00,shipped
5653,432,2024-06-30 15:45:00,delivered
5654,924,2024-04-07 14:56:00,processing
5655,128,2026-07-03 09:17:00,delivered
5656,473,2026-08-03 13:11:00,delivered
5657,912,2024-10-05 12:15:00,cancelled
5658,456,2025-10-03 22:02:00,delivered
5659,924,2026-09-27 15:16:00,delivered
5660,990,2026-02-05 19:17:00,delivered
5661,666,2025-05-05 09:53:00,delivered
5662,343,2024-10-10 18:22:00,delivered
5663,457,2026-07-30 08:56:00,delivered
5664,29,2025-05-06 15:24:00,delivered
5665,571,2026-08-31 09:01:00,shipped
5666,154,2024-02-16 15:26:00,delivered
5667,83,2025-09-23 19:28:00,shipped
5668,306,2024-06-29 02:20:00,delivered
5669,785,2025-03-01 20:49:00,processing
5670,637,2024-04-29 01:41:00,delivered
5671,585,2025-07-22 23:02:00,delivered
5672,382,2026-03-26 11:46:00,delivered
5673,248,2025-08-17 23:16:00,shipped
5674,538,2025-11-14 20:42:00,shipped
5675,252,2025-12-01 05:58:00,processing
5676,694,2024-09-23 13:27:00,cancelled
5677,647,2024-01-28 01:16:00,delivered
5678,876,2024-06-10 02:03:00,delivered
5679,835,2025-09-22 18:48:00,delivered
5680,845,2026-05-13 02:05:00,delivered
5681,784,2026-10-24 18:37:00,delivered
5682,854,2025-10-05 02:05:00,delivered
5683,700,2025-10-13 16:13:00,delivered
5684,459,2025-07-20 12:27:00,pending
5685,748,2025-09-19 15:28:00,shipped
5686,96,2026-11-11 20:48:00,delivered
5687,524,2026-09-24 21:00:00,shipped
5688,473,2026-04-22 12:42:00,delivered
5689,801,2026-02-24 17:56:00,processing
5690,629,2024-02-02 23:23:00,delivered
5691,378,2026-04-07 10:38:00,delivered
5692,18,2026-12-14 20:39:00,pending
5693,736,2024-12-02 22:14:00,delivered
5694,4,2025-01-04 18:45:00,processing
5695,433,2025-08-08 00:20:00,shipped
5696,493,2025-05-10 19:34:00,shipped
5697,937,2024-11-14 02:16:00,pending
5698,69,2025-03-18 02:34:00,shipped
5699,34,2025-09-23 15:19:00,delivered
5700,250,2025-03-12 17:37:00,delivered
5701,260,2026-07-18 23:47:00,delivered
5702,172,2025-06-18 14:19:00,delivered
5703,848,2024-09-19 00:12:00,shipped
5704,269,2025-07-31 03:01:00,cancelled
5705,765,2024-12-06 23:14:00,delivered
5706,493,2025-04-07 11:05:00,delivered
5707,766,2026-04-12 13:19:00,cancelled
5708,886,2026-10-14 15:19:00,pending
5709,93,2025-02-20 11:04:00,delivered
5710,193,2024-01-18 04:22:00,delivered
5711,201,2025-07-01 13:49:00,shipped
5712,835,2024-06-09 11:13:00,cancelled
5713,959,2026-12-15 17:23:00,delivered
5714,711,2024-08-31 15:35:00,delivered
5715,352,2024-04-28 18:33:00,shipped
5716,908,2024-06-04 05:35:00,cancelled
5717,339,2026-01-09 16:53:00,delivered
5718,887,2024-08-14 12:29:00,shipped
5719,636,2024-12-30 06:34:00,processing
5720,875,2024-07-17 18:14:00,shipped
5721,781,2024-07-06 17:57:00,delivered
5722,43,2024-04-23 06:34:00,pending
5723,265,2026-02-27 06:16:00,processing
5724,622,2024-12-20 09:58:00,processing
5725,706,2026-01-27 18:29:00,delivered
5726,248,2024-04-16 18:47:00,cancelled
5727,178,2024-05-09 16:20:00,processing
5728,927,2025-01-30 09:05:00,cancelled
5729,303,2026-04-02 02:12:00,processing
5730,341,2025-12-30 11:12:00,delivered
5731,976,2024-05-08 10:14:00,pending
5732,61,2025-09-21 09:00:00,shipped
5733,546,2024-06-29 21:45:00,pending
5734,49,2026-04-14 11:39:00,delivered
5735,680,2025-10-02 10:29:00,shipped
5736,860,2026-06-04 07:47:00,delivered
5737,334,2025-09-13 03:50:00,delivered
5738,998,2025-01-11 19:37:00,pending
5739,417,2025-06-30 10:09:00,pending
5740,315,2024-06-17 19:58:00,delivered
5741,106,2024-02-16 13:06:00,cancelled
5742,767,2026-02-22 20:24:00,delivered
5743,96,2024-02-05 01:57:00,delivered
5744,861,2026-12-14 20:08:00,processing
5745,257,2024-10-01 23:07:00,shipped
5746,145,2026-05-04 16:59:00,processing
5747,704,2024-06-20 20:51:00,delivered
5748,951,2026-04-03 05:41:00,delivered
5749,856,2026-02-20 04:01:00,delivered
5750,647,2025-07-08 15:36:00,delivered
5751,726,2024-06-25 23:00:00,pending
5752,583,2025-04-16 04:42:00,delivered
5753,649,2025-12-21 15:08:00,delivered
5754,565,2026-07-22 01:45:00,processing
5755,150,2024-03-03 01:41:00,delivered
5756,935,2025-07-01 17:21:00,delivered
5757,753,2024-09-20 08:51:00,processing
5758,475,2024-09-07 04:39:00,shipped
5759,303,2025-11-16 05:57:00,delivered
5760,46,2025-11-09 21:32:00,delivered
5761,823,2024-02-17 22:59:00,processing
5762,647,2026-11-22 12:01:00,delivered
5763,45,2025-08-12 17:01:00,processing
5764,958,2025-01-07 08:00:00,shipped
5765,368,2025-09-07 15:16:00,delivered
5766,824,2026-03-28 22:38:00,cancelled
5767,43,2024-02-17 08:55:00,pending
5768,515,2026-10-31 10:27:00,shipped
5769,705,2025-06-15 06:02:00,pending
5770,399,2025-11-05 20:53:00,shipped
5771,825,2024-10-02 07:32:00,delivered
5772,544,2026-11-07 16:28:00,delivered
5773,391,2025-12-12 13:44:00,cancelled
5774,629,2025-05-01 02:13:00,shipped
5775,982,2024-04-17 13:41:00,processing
5776,950,2024-10-09 18:01:00,delivered
5777,101,2025-01-31 17:24:00,pending
5778,287,2026-09-14 18:17:00,delivered
5779,458,2024-06-12 18:39:00,pending
5780,522,2024-02-04 06:21:00,processing
5781,739,2025-06-09 16:37:00,delivered
5782,784,2025-10-22 23:15:00,delivered
5783,974,2025-08-16 09:04:00,delivered
5784,772,2024-09-06 08:29:00,delivered
5785,749,2024-04-07 11:14:00,shipped
5786,132,2025-05-05 18:22:00,delivered
5787,981,2026-04-17 15:13:00,delivered
5788,840,2025-11-09 23:14:00,processing
5789,748,2026-03-17 15:00:00,delivered
5790,262,2026-11-11 16:25:00,delivered
5791,542,2026-04-27 10:24:00,delivered
5792,153,2024-12-07 11:49:00,delivered
5793,679,2026-12-31 21:11:00,delivered
5794,163,2026-12-12 05:45:00,delivered
5795,2,2024-08-14 16:13:00,processing
5796,383,2025-03-05 01:27:00,delivered
5797,527,2025-12-03 13:34:00,delivered
5798,698,2026-05-15 15:58:00,shipped
5799,508,2026-10-25 00:39:00,cancelled
5800,286,2025-10-25 17:14:00,delivered
5801,276,2025-07-28 18:20:00,delivered
5802,487,2025-11-16 04:05:00,processing
5803,652,2025-02-14 02:30:00,shipped
5804,353,2025-11-06 19:40:00,processing
5805,516,2026-09-27 08:34:00,delivered
5806,989,2025-07-20 02:43:00,pending
5807,652,2025-08-19 16:24:00,delivered
5808,951,2024-11-16 13:28:00,shipped
5809,124,2024-08-29 19:39:00,delivered
5810,264,2025-11-16 07:17:00,delivered
5811,365,2025-10-13 02:49:00,shipped
5812,657,2026-06-11 09:56:00,processing
5813,413,2026-06-21 16:38:00,shipped
5814,958,2024-01-17 01:36:00,cancelled
5815,360,2026-10-29 05:03:00,delivered
5816,406,2025-01-27 01:05:00,delivered
5817,336,2026-08-31 20:40:00,processing
5818,945,2025-07-29 04:08:00,delivered
5819,778,2025-03-16 09:49:00,delivered
5820,172,2026-09-09 12:26:00,delivered
5821,582,2026-11-30 08:27:00,delivered
5822,51,2024-06-18 20:55:00,delivered
5823,35,2025-07-16 00:50:00,processing
5824,932,2025-09-06 17:00:00,pending
5825,875,2025-11-14 07:28:00,delivered
5826,384,2026-12-15 12:25:00,cancelled
5827,498,2024-08-01 11:20:00,shipped
5828,427,2024-02-02 11:15:00,delivered
5829,914,2026-03-15 01:39:00,delivered
5830,497,2025-07-01 23:52:00,cancelled
5831,649,2024-10-09 15:08:00,pending
5832,341,2025-02-26 12:59:00,delivered
5833,813,2025-09-04 19:36:00,pending
5834,614,2024-11-09 22:33:00,delivered
5835,358,2026-04-17 14:47:00,delivered
5836,700,2024-11-10 16:23:00,delivered
5837,175,2024-06-24 11:20:00,delivered
5838,871,2025-03-21 17:15:00,delivered
5839,690,2026-10-15 14:21:00,delivered
5840,563,2024-10-11 02:58:00,processing
5841,187,2026-05-03 08:13:00,cancelled
5842,380,2026-03-25 15:41:00,delivered
5843,296,2026-03-20 00:28:00,delivered
5844,796,2024-02-15 15:53:00,shipped
5845,683,2024-07-23 19:32:00,pending
5846,495,2026-02-06 11:04:00,processing
5847,694,2025-07-21 09:06:00,delivered
5848,619,2024-12-04 10:13:00,delivered
5849,440,2025-07-18 19:34:00,processing
5850,778,2025-05-15 16:49:00,delivered
5851,679,2026-09-01 08:28:00,shipped
5852,359,2026-02-15 10:37:00,delivered
5853,493,2024-02-08 11:20:00,shipped
5854,628,2025-06-23 20:50:00,delivered
5855,654,2025-09-18 07:49:00,shipped
5856,483,2026-10-05 03:21:00,delivered
5857,820,2024-12-23 04:46:00,pending
5858,597,2025-06-28 19:54:00,delivered
5859,499,2026-04-09 22:15:00,shipped
5860,116,2025-12-09 06:23:00,delivered
5861,478,2024-09-12 01:42:00,pending
5862,127,2025-11-13 20:16:00,delivered
5863,880,2025-04-13 09:39:00,cancelled
5864,247,2024-05-26 21:16:00,delivered
5865,496,2024-09-30 05:22:00,cancelled
5866,480,2026-10-21 10:25:00,shipped
5867,229,2025-12-02 08:41:00,cancelled
5868,650,2026-09-26 09:06:00,shipped
5869,337,2026-02-05 14:13:00,delivered
5870,322,2024-11-06 07:55:00,processing
5871,376,2026-02-02 11:35:00,pending
5872,794,2025-12-05 15:47:00,delivered
5873,853,2026-09-26 11:59:00,delivered
5874,670,2026-04-17 12:02:00,processing
5875,920,2026-12-23 08:40:00,delivered
5876,796,2025-01-31 13:10:00,processing
5877,760,2025-09-10 14:00:00,shipped
5878,477,2024-07-27 08:25:00,delivered
5879,1000,2026-06-29 20:45:00,pending
5880,748,2026-10-06 21:37:00,delivered
5881,829,2025-05-17 09:07:00,delivered
5882,731,2025-10-16 18:21:00,cancelled
5883,531,2025-03-19 15:18:00,shipped
5884,785,2026-04-04 01:07:00,delivered
5885,196,2026-03-06 03:01:00,pending
5886,357,2024-03-04 21:54:00,pending
5887,108,2026-06-16 23:02:00,cancelled
5888,472,2025-07-06 18:02:00,delivered
5889,443,2024-12-30 16:20:00,shipped
5890,101,2026-03-25 22:09:00,processing
5891,818,2026-01-17 18:51:00,delivered
5892,681,2026-05-18 14:25:00,delivered
