order_item_id,order_id,product_id,quantity,price
13906,4633,1210,5,3688.61
13907,4634,1108,9,3736.79
13908,4634,1758,9,2966.28
13909,4634,1008,1,820.37
13910,4634,1608,1,528.66
13911,4634,558,2,2688.32
13912,4635,1942,9,4428.16
13913,4635,292,4,377.24
13914,4635,542,2,70.87
13915,4636,1374,4,4126.09
13916,4636,1974,10,3799.87
13917,4636,974,9,4147.75
13918,4636,974,2,1435.14
13919,4637,126,9,1471.56
13920,4638,352,5,1450.47
13921,4638,1802,9,4100.56
13922,4639,1411,7,3713.57
13923,4639,1411,2,4184.26
13924,4640,1800,2,3924.37
13925,4640,850,4,162.11
13926,4640,800,8,3014.15
13927,4641,466,9,1322.33
13928,4642,1489,4,3325.71
13929,4642,810,9,3728.74
13930,4643,611,4,2259.23
13931,4643,761,10,1679.78
13932,4643,1761,5,308.51
13933,4643,261,5,2455.18
13934,4644,986,3,4420.47
13935,4644,1202,1,2550.27
13936,4644,508,3,2738.05
13937,4644,1810,5,566.2
13938,4645,568,9,4448.97
13939,4645,1799,5,2492.28
13940,4645,847,4,4593.96
13941,4645,1187,7,3287.45
13942,4645,664,7,1324.08
13943,4646,258,2,2441.85
13944,4646,108,2,4474.61
13945,4647,1548,9,3709.74
13946,4647,698,2,3971.08
13947,4647,398,4,4070.81
13948,4648,1241,8,1952.18
13949,4648,791,10,2101.35
13950,4649,26,2,3989.75
13951,4650,991,10,3668.08
13952,4650,91,8,3156.91
13953,4650,741,5,1104.79
13954,4651,1807,3,330.79
13955,4651,107,7,1567.37
13956,4651,1207,5,2055.01
13957,4651,157,8,1353.59
13958,4652,1946,8,4392.33
13959,4652,1242,7,4744.71
13960,4653,615,8,1605.55
13961,4653,865,1,2295.71
13962,4653,615,3,3804.36
13963,4653,115,9,3265.52
13964,4653,715,7,1039.34
13965,4654,413,9,512.37
13966,4655,857,3,1954.75
13967,4655,957,1,2162.25
13968,4656,1077,1,3661.47
13969,4657,711,8,959.44
13970,4657,911,7,3857.36
13971,4657,461,5,796.17
13972,4657,111,8,972.97
13973,4657,211,2,2024.85
13974,4658,536,7,4644.72
13975,4658,945,4,1777.08
13976,4658,1001,4,4008.63
13977,4658,1941,7,2997.95
13978,4658,173,10,3383.93
13979,4659,132,8,2320.43
13980,4659,1032,1,3042.77
13981,4659,1882,7,1003.06
13982,4659,982,10,4714.53
13983,4659,1882,3,1083.97
13984,4660,664,3,3704.3
13985,4660,1764,6,3961.2
13986,4661,366,4,728.69
13987,4661,16,4,541.61
13988,4661,1366,9,3767.87
13989,4662,1998,7,4551.7
13990,4662,948,6,4627.3
13991,4662,48,3,384.22
13992,4662,1648,4,2138.34
13993,4663,75,5,3201.02
13994,4663,1775,3,4019.22
13995,4663,1625,5,1460.72
13996,4663,175,10,2993.18
13997,4663,1425,9,638.75
13998,4664,1316,6,3608.14
13999,4664,1016,5,430.53
14000,4664,1416,9,4852.55
14001,4664,316,6,2032.85
14002,4664,816,8,2168.15
14003,4665,1011,9,1215.05
14004,4666,39,7,3750.55
14005,4666,1789,4,4097.94
14006,4666,689,6,806.95
14007,4666,539,3,2133.43
14008,4667,398,1,4672.09
14009,4667,1048,7,712.84
14010,4667,198,1,2170.9
14011,4668,791,7,1182.67
14012,4668,141,4,2421.71
14013,4668,841,3,1091.76
14014,4668,241,5,949.95
14015,4668,1491,10,323.75
14016,4669,545,7,3768.45
14017,4670,1221,8,4210.14
14018,4670,321,4,253.57
14019,4670,871,10,281.93
14020,4670,71,6,864.72
14021,4670,1521,4,1940.84
14022,4671,1268,2,1844.08
14023,4672,766,6,555.47
14024,4672,1743,10,3280.69
14025,4673,882,9,343.97
14026,4673,882,5,857.2
14027,4673,1432,2,3911.82
14028,4673,1532,1,3151.75
14029,4674,1765,3,662.18
14030,4675,750,9,2890.1
14031,4675,900,2,3236.27
14032,4675,800,9,4053.8
14033,4675,1500,10,349.14
14034,4675,1100,5,2853.98
14035,4676,842,7,4250.46
14036,4676,776,6,2363.35
14037,4676,1965,3,4450.39
14038,4677,1349,5,4482.68
14039,4677,1738,9,3424.01
14040,4677,1235,5,265.97
14041,4677,245,5,556.03
14042,4678,1919,7,3521.56
14043,4678,69,6,1125.07
14044,4678,1519,9,1512.97
14045,4678,719,8,4392.28
14046,4679,276,7,3283.47
14047,4679,1026,8,656.85
14048,4679,326,6,4142.5
14049,4679,1376,10,3307.99
14050,4680,1248,2,3985.91
14051,4680,498,10,1525.05
14052,4680,798,6,2992.32
14053,4680,1598,4,1395.27
14054,4681,942,4,2309.7
14055,4681,1606,6,957.79
14056,4681,1151,8,1025.32
14057,4681,968,1,3276.04
14058,4682,877,3,4360.14
14059,4683,292,2,364.27
14060,4683,1977,4,1661.06
14061,4683,1300,7,2984.28
14062,4683,944,5,4164.52
14063,4684,305,4,4412.88
14064,4684,955,2,3400.6
14065,4684,805,1,2404.04
14066,4684,105,10,4741.72
14067,4685,483,3,2209.25
14068,4686,1358,2,3629.52
14069,4687,38,2,833.58
14070,4687,1088,9,2747.52
14071,4688,1525,6,1044.69
14072,4688,675,7,2663.64
14073,4688,1325,6,3529.02
14074,4688,475,1,3243.68
14075,4688,1375,3,3341.53
14076,4689,885,6,2484.85
14077,4690,351,7,2484.21
14078,4690,1401,1,3114.54
14079,4691,1958,6,4785.29
14080,4691,1863,6,1621.71
14081,4691,1154,5,3480.67
14082,4691,1431,10,4097.99
14083,4691,927,1,1499.4
14084,4692,885,6,3465.18
14085,4692,449,6,743.02
14086,4692,1210,6,4476.86
14087,4692,90,3,1995.86
14088,4693,418,8,1777.79
14089,4693,518,8,4399.45
14090,4693,1968,7,411.14
14091,4694,1327,2,2980.23
14092,4695,163,5,2493.97
14093,4695,1063,10,1027.82
14094,4695,563,7,2835.07
14095,4695,1563,3,4791.85
14096,4696,1772,6,3494.58
14097,4696,722,3,2983.44
14098,4696,1322,4,4307.39
14099,4696,1022,1,4455.38
14100,4696,322,3,4336.47
14101,4697,829,1,1083.98
14102,4698,1991,6,4285.13
14103,4698,1841,10,1602.11
14104,4698,1391,1,4134.36
14105,4699,525,8,1117.38
14106,4700,526,8,3291.34
14107,4700,985,9,3816.08
14108,4700,64,7,3167.53
14109,4700,1280,6,1097.92
14110,4700,1830,2,912.85
14111,4701,1824,7,2002.91
14112,4701,874,6,1546.43
14113,4701,1874,1,622.63
14114,4701,1724,1,1175.85
14115,4701,1524,2,4975.26
14116,4702,1030,1,1457.59
14117,4702,1863,9,3392.92
14118,4702,1004,8,2749.1
14119,4703,1616,2,2642.93
14120,4703,38,7,1751.1
14121,4703,933,10,2306.4
14122,4703,1025,4,3160.26
14123,4704,616,10,2281.93
14124,4705,197,6,4014.95
14125,4705,697,5,487.26
14126,4706,1261,1,4566.63
14127,4706,1061,3,856.18
14128,4706,1411,7,1855.75
14129,4706,411,9,694.49
14130,4707,1862,9,610.65
14131,4707,1738,5,1461.34
14132,4708,1236,6,986.01
14133,4708,686,4,2387.34
14134,4708,936,9,3810.35
14135,4708,236,2,4830.37
14136,4708,1336,3,806.28
14137,4709,440,6,2193.42
14138,4709,690,2,4898.45
14139,4709,890,2,3984.68
14140,4709,840,1,4037.85
14141,4709,40,9,4708.07
14142,4710,676,5,3609.83
14143,4710,126,8,948.6
14144,4710,526,10,2012.01
14145,4710,1776,1,2745.56
14146,4711,1388,10,2193.59
14147,4711,168,4,3167.99
14148,4712,1610,8,960.63
14149,4712,1260,4,107.34
14150,4712,410,2,1497.75
14151,4712,1760,9,1851.89
14152,4713,1572,2,3299.49
14153,4713,922,7,434.54
14154,4713,1922,3,2448.19
14155,4713,672,8,2915.69
14156,4714,1631,10,2193.78
14157,4714,698,10,1041.79
14158,4714,496,9,471.22
14159,4714,451,1,2428.33
14160,4714,1281,3,3905.16
14161,4715,839,3,3666.98
14162,4715,1439,8,2890.46
14163,4716,1790,9,1511.6
14164,4716,340,10,2378.16
14165,4716,540,10,302.14
14166,4716,1090,8,3589.21
14167,4716,190,1,1258.99
14168,4717,1961,5,906.32
14169,4717,1511,2,4623.15
14170,4717,381,6,1541.02
14171,4717,505,9,214.62
14172,4718,1643,8,3878.46
14173,4718,1143,9,2963.33
14174,4718,443,5,2192.29
14175,4718,693,6,2193.63
14176,4719,312,2,2436.63
14177,4719,1662,6,3656.52
14178,4719,512,1,517.79
14179,4720,888,2,4592.99
14180,4720,204,10,174.44
14181,4720,1956,4,2094.36
14182,4720,304,7,399.67
14183,4720,901,8,3924.82
14184,4721,422,9,3298.3
14185,4721,1982,10,328.44
14186,4722,1202,7,3011.28
14187,4722,721,3,2860.01
14188,4722,1175,5,89.32
14189,4722,597,9,3328.76
14190,4723,908,4,4401.2
14191,4724,1006,5,300.99
14192,4724,1706,8,3472.98
14193,4724,1456,10,2955.21
14194,4725,244,6,4159.83
14195,4726,708,8,998.75
14196,4726,1208,5,4485.17
14197,4727,58,1,3690.01
14198,4727,1324,10,832.14
14199,4727,962,10,1904.02
14200,4728,1671,7,439.84
14201,4728,1063,10,578.83
14202,4728,863,7,1838.0
14203,4729,390,6,82.42
14204,4729,1390,5,875.66
14205,4729,1090,9,1634.68
14206,4730,112,4,4823.04
14207,4731,872,4,1073.35
14208,4731,687,6,2146.66
14209,4731,1540,4,2182.98
14210,4731,1885,5,3233.68
14211,4732,758,5,765.15
14212,4733,566,3,3901.41
14213,4733,1366,5,456.57
14214,4733,1716,7,2544.18
14215,4734,1352,8,760.88
14216,4735,952,6,134.77
14217,4735,1052,2,4433.94
14218,4735,1202,1,4609.66
14219,4736,1501,2,2875.95
14220,4736,701,4,469.34
14221,4736,1351,5,1617.21
14222,4737,741,3,1599.95
14223,4737,1441,6,2357.76
14224,4737,291,8,4226.05
14225,4738,91,2,3064.65
14226,4738,941,6,2133.76
14227,4739,271,6,4663.88
14228,4739,1045,7,778.42
14229,4739,1722,6,3226.67
14230,4740,1466,7,2072.43
14231,4741,1918,9,214.31
14232,4742,944,6,769.51
14233,4742,594,3,4249.0
14234,4742,744,3,567.54
14235,4742,1594,6,1879.64
14236,4742,1244,4,578.04
14237,4743,93,5,4546.63
14238,4743,643,8,4415.81
14239,4743,893,8,1659.99
14240,4744,240,3,2309.66
14241,4744,340,1,1954.2
14242,4744,340,10,4797.09
14243,4744,1990,7,4022.89
14244,4745,689,4,4075.81
14245,4745,1285,2,328.46
14246,4745,1062,2,870.89
14247,4746,1234,3,1113.42
14248,4746,508,5,3208.54
14249,4746,1682,2,3380.54
14250,4747,678,9,3190.09
14251,4748,1553,9,3651.53
14252,4748,883,1,2394.89
14253,4748,1889,5,4185.46
14254,4748,11,7,2083.05
14255,4749,13,4,4070.26
14256,4750,391,5,2379.75
14257,4750,391,3,3386.53
14258,4750,691,10,1901.79
14259,4750,1941,8,2050.89
14260,4751,1461,2,1222.19
14261,4752,922,6,577.25
14262,4752,172,6,3071.05
14263,4753,709,4,2692.38
14264,4753,409,4,2900.32
14265,4754,1078,2,689.08
14266,4754,1378,8,1114.25
14267,4754,1028,5,235.42
14268,4754,928,6,1001.38
14269,4755,1870,3,2133.72
14270,4755,1321,10,795.69
14271,4755,17,7,1692.81
14272,4755,1587,10,4712.06
14273,4755,1357,8,1043.75
14274,4756,377,9,4950.51
14275,4757,1943,4,4334.91
14276,4757,43,3,2601.77
14277,4757,1843,4,474.38
14278,4757,43,2,4755.7
14279,4758,580,10,4546.25
14280,4758,330,7,3521.28
14281,4759,1342,5,2472.76
14282,4759,1176,2,1271.34
14283,4759,1962,1,4037.34
14284,4760,863,1,947.57
14285,4760,218,4,1414.47
14286,4761,1276,9,1107.05
14287,4761,1326,3,1045.9
14288,4761,776,7,2564.6
14289,4761,576,3,4734.55
14290,4762,1080,2,3385.21
14291,4762,1743,3,1750.05
14292,4762,232,8,253.42
14293,4762,1319,7,4138.32
14294,4762,1292,2,741.62
14295,4763,1391,5,3673.99
14296,4763,858,5,1597.0
14297,4763,1419,7,1398.13
14298,4763,195,5,1715.77
14299,4764,405,4,1186.45
14300,4764,1355,1,2230.04
14301,4764,1555,4,2358.52
14302,4764,305,6,1105.09
14303,4764,1855,8,1393.5
14304,4765,609,4,4728.16
14305,4765,24,6,4138.21
14306,4765,309,6,3254.25
14307,4766,611,3,2625.47
14308,4767,1191,2,344.43
14309,4767,541,7,113.73
14310,4768,102,4,1194.46
14311,4769,246,2,4021.36
14312,4769,446,1,3194.71
14313,4769,1396,4,532.1
14314,4769,896,8,3569.36
14315,4770,1558,1,2005.21
14316,4770,1522,1,2481.33
14317,4770,1250,1,4830.83
14318,4771,1144,6,3504.9
14319,4771,194,6,1617.85
14320,4771,444,8,4118.21
14321,4771,1944,8,1786.52
14322,4771,844,5,4706.09
14323,4772,1521,7,4832.13
14324,4773,332,7,937.0
14325,4773,182,10,4564.92
14326,4773,832,5,3296.85
14327,4773,382,4,338.42
14328,4774,1648,9,4987.01
14329,4775,910,10,1941.14
14330,4775,10,5,554.12
14331,4775,1210,8,2407.13
14332,4775,1310,5,1486.49
14333,4776,766,6,2841.22
14334,4776,816,2,545.94
14335,4776,66,1,4127.13
14336,4777,1460,9,1111.41
14337,4778,1473,9,4080.21
14338,4778,1923,6,2051.54
14339,4778,73,1,1526.11
14340,4778,1823,9,2930.59
14341,4779,522,6,2654.9
14342,4779,422,8,3922.8
14343,4779,122,3,280.92
14344,4780,1310,3,2440.69
14345,4781,139,7,1956.5
14346,4781,1889,2,737.24
14347,4782,153,6,2000.23
14348,4782,1741,8,549.97
14349,4782,147,8,3499.4
14350,4782,1904,7,692.48
14351,4783,267,2,1391.46
14352,4783,1857,7,2359.18
14353,4783,1832,5,3598.0
14354,4783,1678,6,225.82
14355,4784,743,4,1561.72
14356,4784,843,8,388.64
14357,4784,1143,7,3157.98
14358,4784,793,4,4295.63
14359,4785,1585,10,3876.78
14360,4785,835,10,2419.29
14361,4785,1585,8,2801.06
14362,4785,1685,3,2056.94
14363,4785,1785,10,647.5
14364,4786,790,10,456.97
14365,4787,1842,1,3368.65
14366,4787,1442,6,2548.1
14367,4787,1042,3,2073.95
14368,4787,492,9,193.21
14369,4788,480,8,1229.17
14370,4788,280,8,3947.07
14371,4788,30,3,4949.97
14372,4788,1530,5,1581.92
14373,4789,1801,7,4949.87
14374,4789,1833,9,61.16
14375,4790,754,7,1581.22
14376,4790,854,9,2780.28
14377,4790,404,4,1078.22
14378,4790,1654,7,846.1
14379,4790,904,5,3557.54
14380,4791,935,4,544.16
14381,4791,1585,4,4478.33
14382,4791,335,5,4549.66
14383,4792,1872,3,3689.28
14384,4793,852,4,1679.23
14385,4793,1974,1,1523.58
14386,4793,1261,6,1020.43
14387,4794,749,3,79.62
14388,4794,899,7,4959.61
14389,4794,449,2,1162.81
14390,4795,1087,9,1410.96
14391,4795,1537,3,1508.04
14392,4796,1101,6,1386.67
14393,4797,810,3,2569.41
14394,4798,736,10,534.0
14395,4798,1736,10,4665.63
14396,4798,86,7,1710.87
14397,4798,1486,10,1518.78
14398,4798,1986,1,3940.98
14399,4799,988,2,3867.91
14400,4800,1342,1,2701.6
14401,4801,1530,4,2593.29
14402,4801,290,6,1518.56
14403,4801,314,8,2085.71
14404,4801,1739,9,1339.63
14405,4802,1353,8,90.15
14406,4802,1753,5,4932.29
14407,4802,1803,5,933.27
14408,4802,553,5,308.0
14409,4803,570,1,4950.16
14410,4803,70,5,3768.86
14411,4803,770,3,751.84
14412,4803,1120,1,4436.93
14413,4804,1012,7,2284.84
14414,4804,1403,9,3660.27
14415,4805,1005,2,755.03
14416,4805,1705,4,2914.0
14417,4806,748,7,4727.01
14418,4806,1498,6,1210.9
14419,4806,198,1,869.22
14420,4806,1848,3,1994.01
14421,4806,1498,7,2506.05
14422,4807,1079,1,1569.13
14423,4807,1279,8,4382.7
14424,4808,1455,3,1160.11
14425,4808,855,8,4580.08
14426,4808,705,9,93.11
14427,4809,1543,9,2495.72
14428,4810,1048,4,3313.08
14429,4810,522,2,1814.25
14430,4810,725,9,2298.55
14431,4811,1993,4,4970.7
14432,4811,543,10,2614.62
14433,4811,1443,3,2924.58
14434,4811,1393,2,3162.18
14435,4812,520,9,1676.34
14436,4812,1820,10,2711.47
14437,4812,670,9,384.52
14438,4812,1920,10,1916.95
14439,4812,420,10,2104.59
14440,4813,464,10,2375.44
14441,4813,914,5,3987.6
14442,4813,1464,4,1185.43
14443,4814,118,6,4158.13
14444,4814,1518,2,4663.45
14445,4814,1018,5,4669.2
14446,4815,513,3,4949.26
14447,4815,57,5,3235.41
14448,4815,1624,4,342.94
14449,4815,293,3,4705.2
14450,4816,1020,8,1575.47
14451,4816,320,4,3279.38
14452,4817,1123,2,1231.27
14453,4817,773,2,4557.38
14454,4817,1873,5,444.98
14455,4818,1485,9,300.05
14456,4818,979,9,2698.1
14457,4818,240,6,2904.83
14458,4818,1302,6,4740.11
14459,4818,912,2,4893.03
14460,4819,563,2,4474.23
14461,4819,313,4,2547.92
14462,4820,1271,10,4844.5
14463,4820,821,3,2035.35
14464,4820,121,1,3242.08
14465,4820,421,7,4626.95
14466,4821,1619,4,1353.86
14467,4822,750,1,2721.52
14468,4822,1550,5,4144.44
14469,4822,950,2,3446.45
14470,4823,968,5,1094.99
14471,4823,1118,1,4994.99
14472,4824,1280,4,936.17
14473,4824,380,5,4841.38
14474,4824,380,10,794.46
14475,4825,939,2,710.89
14476,4825,789,7,88.5
14477,4825,1989,4,1311.42
14478,4826,342,7,693.56
14479,4826,756,5,4647.28
14480,4827,1014,7,1995.44
14481,4827,971,7,1175.45
14482,4827,661,4,4790.25
14483,4827,160,8,3319.49
14484,4828,872,3,3453.66
14485,4829,1477,8,2195.73
14486,4829,1127,1,4840.17
14487,4829,127,1,3165.98
14488,4830,1484,4,3864.63
14489,4831,794,9,4612.75
14490,4831,844,6,3483.27
14491,4831,794,9,4747.09
14492,4831,294,4,3155.67
14493,4831,1794,8,4375.72
14494,4832,691,5,1821.28
14495,4833,987,5,2507.99
14496,4833,487,6,4806.29
14497,4833,237,3,2865.71
14498,4833,637,3,3492.52
14499,4834,1440,9,2698.04
14500,4834,710,8,4850.08
14501,4835,422,3,4187.1
14502,4836,39,5,4860.69
14503,4837,1147,9,4407.03
14504,4837,147,7,1662.05
14505,4837,1647,8,3833.87
14506,4837,1747,4,1021.16
14507,4838,1858,9,3419.04
14508,4838,760,1,3739.19
14509,4838,1202,8,582.88
14510,4839,561,9,3060.75
14511,4839,1411,1,797.28
14512,4839,861,1,4083.96
14513,4839,461,6,965.81
14514,4840,318,6,2753.49
14515,4840,1318,2,979.94
14516,4840,318,8,1934.01
14517,4841,201,1,506.35
14518,4841,351,4,1553.3
14519,4841,1551,9,3413.61
14520,4842,1036,3,832.14
14521,4842,836,4,1203.46
14522,4842,1686,1,2009.95
14523,4843,625,3,1159.98
14524,4843,1296,1,4027.37
14525,4843,325,3,4611.16
14526,4844,436,8,3095.16
14527,4844,986,1,219.97
14528,4844,36,1,828.77
14529,4845,1130,4,3643.73
14530,4845,430,3,4415.2
14531,4845,780,2,4772.89
14532,4846,182,5,4693.44
14533,4847,1487,2,4890.68
14534,4847,634,3,1212.19
14535,4847,1855,9,2764.13
14536,4847,1507,9,74.74
14537,4847,1939,4,413.31
14538,4848,423,1,444.2
14539,4848,1084,7,3052.98
14540,4848,966,2,1461.65
14541,4849,1217,2,3051.96
14542,4849,1417,10,990.57
14543,4850,888,1,3545.27
14544,4850,738,7,779.22
14545,4850,1188,10,1522.57
14546,4850,688,1,1374.18
14547,4851,15,1,1618.39
14548,4851,1915,5,1361.21
14549,4851,1565,10,2622.51
14550,4851,315,3,2351.18
14551,4852,874,10,2427.69
14552,4852,74,7,1351.06
14553,4852,274,2,2030.53
14554,4852,1524,9,2629.9
14555,4853,244,1,4404.29
14556,4854,99,6,4714.64
14557,4854,176,9,4483.6
14558,4854,449,1,4980.7
14559,4854,1303,3,3728.19
14560,4854,164,8,893.36
14561,4855,305,5,4674.12
14562,4855,1505,4,871.55
14563,4855,1005,4,224.82
14564,4855,1755,8,4573.56
14565,4855,305,1,3513.26
14566,4856,1649,4,1043.69
14567,4856,1549,3,4145.7
14568,4857,446,3,1019.29
14569,4857,1646,10,2650.19
14570,4857,1446,3,2442.23
14571,4857,296,1,1959.85
14572,4858,1513,3,4404.37
14573,4858,963,3,955.17
14574,4859,1469,3,880.26
14575,4859,319,8,1743.95
14576,4859,1219,9,2567.42
14577,4859,919,9,2283.99
14578,4859,1619,5,1205.92
14579,4860,1194,3,2632.25
14580,4860,544,5,3675.67
14581,4860,1244,5,3828.13
14582,4860,144,7,4378.44
14583,4861,645,8,2946.19
14584,4861,1295,1,2745.55
14585,4861,1945,5,4922.54
14586,4861,795,7,578.4
14587,4862,1858,8,4937.2
14588,4862,45,8,4048.05
14589,4863,335,7,3424.01
14590,4864,441,1,4730.58
14591,4864,841,7,1812.13
14592,4864,1641,3,833.04
14593,4864,441,10,2254.63
14594,4865,1930,10,1392.5
14595,4865,480,3,4919.89
14596,4866,1649,7,2796.28
14597,4867,1065,7,2195.59
14598,4867,165,2,2590.59
14599,4868,219,9,4890.86
14600,4868,569,8,2392.55
14601,4868,1619,4,1492.4
14602,4868,969,4,2393.21
14603,4868,1669,8,4543.71
14604,4869,1344,5,3762.67
14605,4869,1485,6,1845.63
14606,4869,1185,4,181.57
14607,4869,1779,6,759.61
14608,4869,1530,8,2112.79
14609,4870,1404,5,2289.9
14610,4870,804,4,2702.07
14611,4871,283,8,2717.67
14612,4871,1133,5,1790.77
14613,4872,1870,9,3820.31
14614,4872,1870,10,3957.27
14615,4872,1520,1,3928.44
14616,4873,1845,8,4089.8
14617,4873,780,10,4953.47
14618,4873,82,3,4432.75
14619,4873,1590,5,3041.66
14620,4873,820,4,4711.65
14621,4874,286,10,306.49
14622,4874,686,7,2748.73
14623,4875,1605,10,1505.67
14624,4875,1942,1,3114.45
14625,4875,1037,4,4990.22
14626,4876,1818,8,2852.47
14627,4876,1718,9,795.15
14628,4876,968,9,4338.93
14629,4877,384,1,2908.97
14630,4877,1384,8,595.28
14631,4878,1953,5,4744.05
14632,4878,1503,10,3662.68
14633,4878,1203,4,1637.89
14634,4878,1153,4,2071.47
14635,4879,932,4,3679.44
14636,4879,132,8,3293.88
14637,4880,1412,2,3592.63
14638,4880,1262,9,1572.03
14639,4880,712,9,3747.57
14640,4880,1112,7,841.52
14641,4880,62,10,431.85
14642,4881,629,5,1912.71
14643,4881,529,8,403.72
14644,4881,1729,1,388.27
14645,4881,229,7,1526.88
14646,4881,1929,3,4872.24
14647,4882,1260,4,1074.85
14648,4882,1960,4,3637.78
14649,4882,1210,10,1524.73
14650,4882,10,7,1479.63
14651,4883,124,7,4376.24
14652,4883,624,6,736.68
14653,4883,224,1,76.3
14654,4883,924,5,2909.0
14655,4883,1374,5,4977.35
14656,4884,645,3,3058.32
14657,4885,120,2,140.02
14658,4885,1270,9,1906.54
14659,4886,1302,7,1838.42
14660,4886,2,9,3330.0
14661,4886,1352,9,2235.71
14662,4886,1302,5,3233.88
14663,4887,1821,9,4354.63
14664,4887,1121,7,990.9
14665,4887,1621,8,1132.27
14666,4887,271,2,4369.33
14667,4888,1261,9,1211.5
14668,4888,1511,1,3836.84
14669,4889,1239,10,2237.38
14670,4889,939,9,2185.98
14671,4889,839,3,2904.51
14672,4890,676,4,661.15
14673,4890,1138,10,2485.13
14674,4890,545,5,1276.61
14675,4890,1192,3,2515.85
14676,4891,1874,2,3166.21
14677,4892,1960,8,3869.84
14678,4892,460,3,4404.29
14679,4892,610,9,1708.06
14680,4892,1960,8,3156.03
14681,4893,249,10,4589.71
14682,4893,1599,7,920.52
14683,4894,20,3,423.81
14684,4894,1341,5,3557.19
14685,4894,1532,7,4823.62
14686,4895,566,9,2110.67
14687,4895,1316,5,2684.87
14688,4895,1916,3,3134.13
14689,4895,1216,3,959.5
14690,4896,1361,2,1627.88
14691,4896,911,3,1077.13
14692,4896,211,6,3645.87
14693,4897,236,5,3852.16
14694,4897,1086,6,2600.12
14695,4897,386,8,3384.99
14696,4897,86,10,379.8
14697,4897,1386,1,1342.2
14698,4898,1408,7,3485.23
14699,4899,1016,5,203.31
14700,4900,1662,5,1982.28
14701,4900,1812,1,2046.76
14702,4900,812,10,932.76
14703,4901,465,10,2083.38
14704,4901,1415,1,2892.29
14705,4901,1065,7,4226.46
14706,4901,15,6,1640.31
14707,4901,865,4,2241.22
14708,4902,1470,4,3084.17
14709,4902,970,1,2421.12
14710,4902,1170,7,852.6
14711,4902,220,9,2041.66
14712,4903,1722,7,4659.36
14713,4904,1024,7,415.69
14714,4904,974,10,2781.75
14715,4904,774,7,4443.65
14716,4904,374,1,1893.43
14717,4904,224,4,2471.88
14718,4905,1418,2,99.56
14719,4905,522,2,4525.53
14720,4905,170,6,758.83
14721,4905,656,1,2049.87
14722,4906,1239,5,4095.68
14723,4907,1932,3,366.44
14724,4908,1098,8,3506.85
14725,4908,198,6,2039.66
14726,4908,698,6,2132.07
14727,4909,880,2,3821.28
14728,4910,1262,2,942.04
14729,4910,1762,4,853.44
14730,4910,1962,1,2033.88
14731,4910,1662,2,4528.69
14732,4910,1612,5,3426.5
14733,4911,965,2,4543.49
14734,4912,395,3,255.73
14735,4912,245,3,366.96
14736,4912,1695,1,3663.39
14737,4913,1917,8,4148.56
14738,4913,817,8,3740.22
14739,4913,1367,5,982.09
14740,4913,1367,8,4346.16
14741,4913,717,3,4638.93
14742,4914,132,3,4712.32
14743,4914,1465,6,3612.86
14744,4914,1354,2,3737.92
14745,4915,1859,7,2935.01
14746,4916,389,7,1883.06
14747,4916,1762,1,3732.04
14748,4916,1794,9,215.19
14749,4916,811,5,1026.12
14750,4917,376,5,469.87
14751,4917,835,7,4831.68
14752,4917,1749,1,1617.92
14753,4917,1071,10,247.19
14754,4918,1124,5,4650.35
14755,4919,1544,10,4296.25
14756,4920,1848,7,2011.72
14757,4920,848,4,1031.37
14758,4920,704,9,96.6
14759,4920,1972,6,1313.79
14760,4921,876,5,3650.7
14761,4921,1226,5,4825.53
14762,4921,926,1,3507.48
14763,4921,1976,7,967.49
14764,4922,146,9,4684.4
14765,4922,65,3,3809.86
14766,4922,551,1,417.13
14767,4923,713,7,2045.83
14768,4923,624,7,1502.71
14769,4923,887,9,2879.05
14770,4923,1234,8,1037.57
14771,4924,1514,10,3399.76
14772,4925,776,7,3846.79
14773,4925,776,7,1437.82
14774,4925,976,7,3259.28
14775,4925,676,2,3895.31
14776,4925,726,8,2179.13
14777,4926,93,2,3220.19
14778,4926,1093,2,4648.9
14779,4926,1443,4,3112.99
14780,4926,1693,10,2522.0
14781,4926,743,3,3779.51
14782,4927,1813,5,385.49
14783,4928,1376,6,2093.88
14784,4928,1726,10,3777.27
14785,4928,976,1,2183.09
14786,4928,376,9,987.55
14787,4928,826,7,118.37
14788,4929,231,1,4850.8
14789,4929,223,4,517.99
14790,4929,877,2,4899.09
14791,4929,1034,4,3247.91
14792,4930,1192,7,1350.9
14793,4930,892,1,1356.58
14794,4930,1992,8,2932.41
14795,4930,1492,3,3306.81
14796,4931,1913,2,1675.87
14797,4932,1231,7,1395.22
14798,4933,179,4,4835.3
14799,4933,129,9,2333.78
14800,4934,1698,8,176.39
14801,4935,247,4,3835.69
14802,4935,1297,5,2534.05
14803,4936,613,4,2859.13
14804,4936,1663,6,3295.66
14805,4936,63,2,1092.66
14806,4936,1063,5,3143.56
14807,4937,1510,8,2199.27
14808,4937,1760,6,75.77
14809,4937,710,1,4285.06
14810,4938,189,8,4701.25
14811,4938,339,10,4797.41
14812,4938,389,1,1740.63
14813,4938,1289,5,645.0
14814,4939,1314,5,256.63
14815,4939,1814,9,2417.32
14816,4939,1264,2,2598.61
14817,4939,564,7,615.84
14818,4940,1801,2,1469.52
14819,4940,651,9,2329.61
14820,4940,1901,1,4779.89
